Wall time,Step,Value
1741588382.4360652,9,1.6658164262771606
1741588389.5416417,29,13.424515724182129
1741588393.7625265,39,7.562036991119385
1741588398.4940739,49,12.613962173461914
1741588417.054412,99,20.174495697021484
1741588419.9262319,109,17.319467544555664
1741588424.3570778,119,16.226242065429688
1741588436.3844616,149,12.320408821105957
1741588438.4919107,159,12.5457763671875
1741588443.267677,169,10.688000679016113
1741588450.0348654,189,9.715483665466309
1741588454.251692,199,9.07235336303711
1741588459.0964224,209,8.763782501220703
1741588465.8221066,229,7.395392894744873
1741588468.3147979,239,7.075806617736816
1741588480.3485982,269,5.981173515319824
1741588484.6772423,279,5.749486923217773
1741588489.3634617,289,5.474480152130127
1741588491.8766341,299,5.531018257141113
1741588496.6217937,309,5.064015865325928
1741588507.8252244,339,4.603221893310547
1741588510.5328343,349,4.42661190032959
1741588519.5747797,369,4.24819803237915
1741588521.965604,379,4.301797866821289
1741588526.4641156,389,4.153393745422363
1741588528.88104,399,3.99479603767395
1741588533.527093,409,4.000049114227295
1741588559.0652695,479,3.4572250843048096
1741588563.8551347,489,3.4975383281707764
1741588568.1141155,499,3.438105583190918
1741588570.755214,509,3.254495143890381
1741588574.94011,519,3.372087240219116
1741588579.5194266,529,3.154886245727539
1741588586.2911441,549,3.014866352081299
1741588588.7284977,559,3.162501335144043
1741588597.4935918,579,2.915971040725708
1741588609.3202872,609,2.8548595905303955
1741588611.9316769,619,2.7649595737457275
1741588616.62991,629,2.9031357765197754
1741588618.9723866,639,2.7663869857788086
1741588627.809897,659,2.725106954574585
1741588630.5335934,669,2.678184986114502
1741588634.7773423,679,2.594637155532837
1741588639.4318988,689,2.6573851108551025
1741588646.359926,709,2.5930206775665283
1741588648.8046932,719,2.585167407989502
1741588657.3980994,739,2.6333515644073486
1741588664.5783534,759,2.470914363861084
1741588671.660322,779,2.4288885593414307
1741588676.5196342,789,2.3974666595458984
1741588678.9362288,799,2.475604295730591
1741588683.652034,809,2.369574546813965
1741588690.5014758,829,2.3824377059936523
1741588694.731303,839,2.385073661804199
1741588701.774663,859,2.2286627292633057
1741588706.314823,869,2.3177003860473633
1741588717.5955188,899,2.2422900199890137
1741588720.650257,909,2.144057035446167
1741588739.150534,959,2.147559881210327
1741588755.1532958,999,2.0243935585021973
1741588759.6682377,1009,2.131453037261963
1741588769.1741695,1039,2.0131375789642334
1741588773.9190295,1049,1.990960717201233
1741588781.0033529,1069,1.988958716392517
1741588785.098211,1079,1.9399771690368652
1741588792.3610094,1099,1.9631370306015015
1741588796.8136053,1109,1.9404946565628052
1741588799.2632542,1119,1.9637835025787354
1741588804.2582066,1129,1.8769903182983398
1741588811.3178234,1149,1.916893720626831
1741588815.736553,1159,1.8843356370925903
1741588820.320277,1169,1.873658537864685
1741588838.5449126,1219,1.9071284532546997
1741588852.6226804,1259,1.8061916828155518
1741588857.3180501,1269,1.7729084491729736
1741588864.5646315,1289,1.7401551008224487
1741588868.679005,1299,1.7539719343185425
1741588871.6945426,1309,1.725359320640564
1741588876.0231926,1319,1.7553678750991821
1741588880.4162579,1329,1.7853050231933594
1741588887.750622,1349,1.6840428113937378
1741588894.5898666,1369,1.6977369785308838
1741588899.0836911,1379,1.6891885995864868
1741588901.7570965,1389,1.688472032546997
1741588920.183103,1439,1.6830159425735474
1741588925.0051131,1449,1.6224479675292969
1741588932.1696188,1469,1.6278965473175049
1741588936.4502733,1479,1.604082465171814
1741588947.9664059,1509,1.5991098880767822
1741588962.259103,1549,1.5773859024047852
1741588971.4911494,1569,1.5243934392929077
1741588974.1106918,1579,1.5399671792984009
1741588981.3950784,1599,1.597609281539917
1741588986.2055054,1609,1.604807734489441
1741588993.1868405,1629,1.5206894874572754
1741588997.475292,1639,1.5265169143676758
1741589002.3093135,1649,1.5125937461853027
1741589009.0632079,1669,1.5184239149093628
1741589016.1534781,1689,1.5227735042572021
1741589023.6089313,1709,1.5173859596252441
1741589027.8259735,1719,1.4748437404632568
1741589032.534624,1729,1.507581353187561
1741589039.8769438,1749,1.4761416912078857
1741589042.2298362,1759,1.4657260179519653
1741589047.0094573,1769,1.4208104610443115
1741589051.5155535,1779,1.4565999507904053
1741589054.3319573,1789,1.414656400680542
1741589062.9978006,1809,1.4445315599441528
1741589065.460883,1819,1.4850913286209106
1741589070.412042,1829,1.418441653251648
1741589073.0101097,1839,1.3987237215042114
