Wall time,Step,Value
1741585986.3273785,9,1.720668077468872
1741585992.8131433,29,5.603510856628418
1741585996.302075,39,13.09695053100586
1741586000.6587863,49,19.99868392944336
1741586017.1271055,99,19.19369125366211
1741586020.1326106,109,20.470788955688477
1741586023.614609,119,20.489124298095703
1741586034.322483,149,26.263837814331055
1741586036.4746552,159,26.335262298583984
1741586040.8001409,169,26.534086227416992
1741586047.2907052,189,24.714466094970703
1741586050.7250345,199,24.287796020507812
1741586055.0529628,209,25.475507736206055
1741586061.4506178,229,21.70684051513672
1741586063.5218713,239,22.89090347290039
1741586074.0841553,269,19.91358184814453
1741586077.4986928,279,19.9050235748291
1741586081.8757074,289,20.37261199951172
1741586083.9164395,299,18.773784637451172
1741586088.3669124,309,19.760896682739258
1741586098.2286665,339,17.744932174682617
1741586101.2078037,349,17.735923767089844
1741586109.1902127,369,17.480863571166992
1741586111.51004,379,17.31795310974121
1741586116.749434,389,18.12264060974121
1741586118.967958,399,16.228641510009766
1741586124.0545874,409,16.597524642944336
1741586146.866536,479,14.53905963897705
1741586151.107389,489,15.145692825317383
1741586154.7273088,499,15.197545051574707
1741586157.8653646,509,15.320590019226074
1741586161.287495,519,15.244625091552734
1741586165.777892,529,14.947431564331055
1741586172.1781075,549,14.101430892944336
1741586174.4333992,559,15.247713088989258
1741586182.2835977,579,13.851478576660156
1741586193.0981085,609,13.953886985778809
1741586195.185609,619,13.457213401794434
1741586199.56218,629,12.625823974609375
1741586201.7377079,639,14.48281478881836
1741586209.760173,659,12.79713249206543
1741586212.647219,669,12.46044921875
1741586216.0160975,679,16.100393295288086
1741586220.4512212,689,14.184746742248535
1741586226.767422,709,17.787254333496094
1741586229.0261497,719,16.60733413696289
1741586236.776395,739,12.607138633728027
1741586243.4355528,759,12.266456604003906
1741586250.2093425,779,11.068073272705078
1741586254.694857,789,11.490612030029297
1741586256.9872825,799,11.103471755981445
1741586261.4993813,809,11.441943168640137
1741586268.1803865,829,10.921904563903809
1741586271.6931279,839,11.616010665893555
1741586278.6585977,859,10.375747680664062
1741586283.1942716,869,10.573952674865723
1741586293.3523703,899,10.195831298828125
1741586296.5991056,909,9.247340202331543
1741586313.9661102,959,8.66244888305664
1741586329.3125849,999,9.236062049865723
1741586333.5154667,1009,8.987085342407227
1741586342.1772802,1039,8.380019187927246
1741586346.6686757,1049,8.002492904663086
1741586353.0877447,1069,8.805368423461914
1741586356.6843612,1079,8.001312255859375
1741586363.3530557,1099,7.594202041625977
1741586367.7985618,1109,7.498701095581055
1741586369.8586597,1119,7.993350982666016
1741586374.300568,1129,8.032475471496582
1741586380.7324662,1149,7.753055572509766
1741586384.260719,1159,7.282327175140381
1741586388.6123264,1169,7.300762176513672
1741586404.9755454,1219,6.597470283508301
1741586418.092078,1259,6.905272006988525
1741586422.291387,1269,6.977209568023682
1741586428.8707278,1289,6.9141716957092285
1741586432.1940594,1299,6.439888000488281
1741586435.2553525,1309,6.815332412719727
1741586438.7516675,1319,6.078490734100342
1741586443.0469787,1329,6.540807723999023
1741586449.5915606,1349,6.096673965454102
1741586456.1522868,1369,6.399345397949219
1741586459.526126,1379,6.10600471496582
1741586462.6265774,1389,6.419343948364258
1741586479.1719582,1439,5.4581451416015625
1741586483.6885858,1449,5.578181266784668
1741586490.0939677,1469,5.726550579071045
1741586493.6070745,1479,5.681187152862549
1741586504.4078333,1509,5.871851921081543
1741586517.284236,1549,32.88536071777344
1741586525.1922638,1569,20.623403549194336
1741586527.507587,1579,18.249574661254883
1741586534.09414,1599,15.595927238464355
1741586538.7031865,1609,14.856622695922852
1741586545.1951663,1629,13.999720573425293
1741586548.7458344,1639,13.925114631652832
1741586553.0524824,1649,13.376058578491211
1741586559.6968977,1669,12.43015193939209
1741586566.3218248,1689,12.07118034362793
1741586572.882516,1709,11.44740104675293
1741586576.2956738,1719,11.502989768981934
1741586580.5147283,1729,11.095685958862305
1741586587.0927818,1749,10.372697830200195
1741586589.2277505,1759,10.197534561157227
1741586593.6338484,1769,9.85012435913086
1741586597.0346751,1779,9.20877742767334
1741586600.2472932,1789,9.212693214416504
1741586608.0262933,1809,8.756360054016113
1741586610.2728424,1819,8.783415794372559
1741586614.5701354,1829,8.834694862365723
1741586616.6935995,1839,7.935244560241699
1741586621.1046247,1849,7.843562602996826
1741586624.3340135,1859,7.476417064666748
1741586627.4466717,1869,7.301141738891602
1741586637.376839,1899,7.254525661468506
1741586641.6671271,1909,7.017393112182617
1741586643.8333135,1919,7.354353904724121
1741586648.1764152,1929,6.704901695251465
1741586658.0147119,1959,6.994110107421875
1741586668.7307932,1989,24.001813888549805
1741586670.8415897,1999,22.931182861328125
1741586675.241948,2009,19.363792419433594
1741586681.655214,2029,15.369261741638184
1741586685.0740724,2039,14.802490234375
1741586689.2679229,2049,14.095626831054688
