Wall time,Step,Value
1741707125.6764116,39,16.312984466552734
1741707126.5394368,49,13.861577033996582
1741707129.768282,109,6.860254764556885
1741707131.7265048,149,5.229657173156738
1741707133.9264686,159,4.901121139526367
1741707135.1623156,189,4.4506144523620605
1741707135.992941,199,4.2512969970703125
1741707136.2043374,209,4.208856582641602
1741707137.2630699,229,4.181258678436279
1741707138.0862398,239,4.068361759185791
1741707139.340265,269,3.7884085178375244
1741707140.0920472,279,3.8617024421691895
1741707147.9583626,409,3.569875717163086
1741707153.2211828,479,3.059133529663086
1741707153.4433494,489,3.0799357891082764
1741707154.3417346,499,3.105294704437256
1741707155.3850427,519,3.0213708877563477
1741707156.6656432,549,3.1344821453094482
1741707158.6999252,579,2.9999608993530273
1741707160.0234013,609,2.8725924491882324
1741707160.6782684,619,2.787761926651001
1741707162.9128516,629,2.841390609741211
1741707163.1046724,639,2.7944376468658447
1741707164.1636052,659,2.684260845184326
1741707165.0770304,669,2.6274220943450928
1741707165.2927492,679,2.8169708251953125
1741707166.148174,689,2.6968655586242676
1741707167.1996899,709,2.6131484508514404
1741707167.4186025,719,2.6768321990966797
1741707170.578335,779,2.5918335914611816
1741707173.2057736,799,2.596914768218994
1741707175.259447,829,2.4842982292175293
1741707178.7742865,899,2.4182238578796387
1741707185.3975546,999,2.465493679046631
1741707187.5821006,1039,2.3270132541656494
1741707189.5555212,1069,2.353348731994629
1741707189.7396362,1079,2.2790956497192383
1741707192.66622,1099,2.413156032562256
1741707196.180002,1169,2.2578604221343994
1741707199.1633248,1219,2.222254514694214
1741707202.5195317,1259,2.2508745193481445
1741707202.71606,1269,2.145599126815796
1741707203.8441482,1289,2.083925485610962
1741707204.9990704,1309,2.11537766456604
1741707208.5390675,1369,2.1766438484191895
1741707209.4579656,1379,2.027129650115967
1741707214.4283013,1449,2.0314066410064697
1741707215.652011,1469,2.0084590911865234
1741707216.6576304,1479,2.011226177215576
1741707218.1111479,1509,1.9845030307769775
1741707223.7417357,1579,1.9652726650238037
1741707225.1409826,1609,2.058152675628662
1741707226.3258097,1629,1.9374878406524658
1741707227.5004675,1649,1.906380534172058
1741707230.775798,1709,1.9120882749557495
1741707231.590615,1719,1.8593642711639404
1741707233.8516333,1729,1.884826421737671
1741707236.1058545,1779,1.92122483253479
1741707240.23374,1849,1.8331643342971802
1741707240.4078577,1859,1.8705397844314575
1741707241.207392,1869,1.8507031202316284
1741707244.7792802,1909,1.96775484085083
1741707244.9534817,1919,1.786839246749878
1741707245.8968055,1929,1.8128260374069214
1741707249.355926,1999,1.8088676929473877
1741707251.2878766,2029,1.7780705690383911
1741707251.447976,2039,1.7273240089416504
1741707253.7126477,2049,1.9017328023910522
1741707253.8975167,2059,1.7611361742019653
1741707254.938992,2079,1.8414688110351562
1741707257.1571677,2119,1.7658233642578125
1741707258.4087958,2139,1.7934496402740479
1741707259.463933,2159,1.7684472799301147
1741707263.575345,2199,1.7693321704864502
1741707263.7752137,2209,1.7681093215942383
1741707264.6735094,2219,1.7159405946731567
1741707265.9320478,2249,1.7946966886520386
1741707269.0512044,2299,1.6811655759811401
1741707275.787725,2399,1.6875449419021606
1741707278.3149695,2449,1.6526811122894287
1741707279.1821375,2459,1.6194745302200317
1741707279.3979585,2469,1.6385719776153564
1741707287.010147,2589,1.704689860343933
1741707287.9924774,2599,1.6209139823913574
1741707288.1792438,2609,1.647505760192871
1741707295.8199944,2719,1.6399465799331665
1741707297.9869282,2749,1.6434663534164429
1741707299.069537,2769,1.6981616020202637
1741707300.109853,2789,1.5883721113204956
1741707303.351904,2829,1.6919611692428589
1741707304.646454,2859,1.5367355346679688
1741707306.5874019,2889,1.557300090789795
1741707307.6506538,2909,1.7303240299224854
1741707310.1384256,2959,1.5722750425338745
1741707311.0163465,2979,1.5777262449264526
1741707313.2205417,2989,1.5583287477493286
1741707317.6424801,3069,1.553297996520996
1741707318.7180312,3089,1.5916686058044434
1741707320.6872573,3129,1.5476408004760742
1741707324.1976464,3169,1.5366151332855225
1741707325.2164662,3189,1.5005950927734375
1741707325.3922899,3199,1.514154314994812
1741707327.5341568,3229,1.5194642543792725
1741707337.2895088,3379,1.476131558418274
1741707337.480959,3389,1.4455727338790894
1741707340.35647,3439,1.4408520460128784
1741707342.7593865,3459,1.4768205881118774
1741707342.9324443,3469,1.4979498386383057
1741707346.3635175,3529,1.415277361869812
1741707347.4566672,3549,1.4401724338531494
1741707349.6823971,3589,1.429791808128357
1741707353.1397932,3629,1.513556957244873
