Wall time,Step,Value
1741653435.6318731,49,19.05005645751953
1741653446.0025494,189,7.406296730041504
1741653451.94615,269,5.265005588531494
1741653452.6837409,279,5.04439115524292
1741653463.7881517,409,4.058647632598877
1741653468.9927063,479,3.6261134147644043
1741653469.7597878,489,3.623333215713501
1741653481.8047652,629,3.107673168182373
1741653482.6100478,639,3.060009479522705
1741653485.6392424,679,2.9913406372070312
1741653488.6654196,719,2.903904438018799
1741653493.1378124,779,2.78019380569458
1741653496.8563235,829,2.710691213607788
1741653502.0659952,899,2.691710948944092
1741653511.0209024,999,2.4454452991485596
1741653513.9850075,1039,2.3927392959594727
1741653516.9478717,1079,2.3978757858276367
1741653527.3402581,1219,2.115800142288208
1741653531.7957847,1259,2.08192777633667
1741653532.55816,1269,2.073396682739258
1741653534.0393224,1289,2.1178314685821533
1741653535.525074,1309,2.0583629608154297
1741653539.9926457,1369,1.9616210460662842
1741653545.9366999,1449,1.893952488899231
1741653548.1548853,1479,1.8895701169967651
1741653557.0452487,1579,1.760633111000061
1741653559.272464,1609,1.7579933404922485
1741653560.7580822,1629,1.8180686235427856
1741653562.2322986,1649,1.715625524520874
1741653568.1519356,1729,1.6738470792770386
1741653571.872669,1779,1.6612833738327026
1741653583.8947794,1919,1.5497444868087769
1741653584.635808,1929,1.556503176689148
1741653592.7909603,2039,1.5065162181854248
1741653594.2857895,2059,1.5352483987808228
1741653600.2083018,2139,1.5397671461105347
1741653613.591618,2299,1.3832390308380127
1741653624.701229,2449,1.4090806245803833
1741653625.438152,2459,1.3787754774093628
1741653636.558957,2589,1.345623254776001
1741653637.3051746,2599,1.3034948110580444
1741653646.1692488,2719,1.282523274421692
1741653648.382259,2749,1.311170220375061
1741653655.7864854,2829,1.2587088346481323
1741653657.996882,2859,1.2808140516281128
1741653660.2219927,2889,1.2860033512115479
1741653661.7143736,2909,1.3141578435897827
1741653665.4585629,2959,1.2429652214050293
1741653675.156314,3089,1.2413016557693481
1741653682.8046155,3169,1.19803786277771
1741653684.355173,3189,1.2229377031326294
1741653685.098043,3199,1.2199515104293823
1741653687.3341143,3229,1.280779242515564
1741653705.9496865,3459,1.191149353981018
1741653706.6875367,3469,1.1983206272125244
1741653715.5934637,3589,1.1691536903381348
1741653720.0598297,3649,1.1868799924850464
1741653720.8040717,3659,1.2000905275344849
1741653721.5472252,3669,1.192910075187683
1741653731.9367263,3789,1.131555438041687
1741653737.8679807,3869,1.104610562324524
1741653740.8444662,3909,1.0901658535003662
1741653742.3310287,3929,1.1282700300216675
1741653746.0552337,3979,1.0946619510650635
1741653749.7830534,4029,1.1138784885406494
1741653751.2469943,4049,1.1448440551757812
1741653760.969923,4159,1.0858666896820068
1741653765.4373736,4219,1.097957730293274
1741653766.182819,4229,1.079219937324524
1741653776.5513935,4369,1.0937508344650269
1741653777.2864773,4379,1.0809613466262817
1741653780.2987194,4399,1.071256399154663
1741653785.48961,4469,1.0758283138275146
1741653789.9593112,4529,1.0281614065170288
1741653796.779323,4619,1.023247480392456
1741653799.9167626,4659,0.9932616949081421
1741653802.1151419,4689,1.010966181755066
1741653805.1306837,4709,1.0658844709396362
1741653808.103422,4749,1.0959625244140625
1741653808.8439798,4759,1.0260423421859741
1741653812.5269532,4809,0.9983860850334167
1741653813.2632813,4819,1.045119285583496
1741653817.6822402,4879,1.06923508644104
1741653836.2401433,5109,0.9754531979560852
1741653837.7126791,5129,0.9854636192321777
1741653838.4656584,5139,0.9736783504486084
1741653839.2278852,5149,1.0515503883361816
1741653841.4814284,5179,0.9844157099723816
1741653843.010863,5199,0.9816134572029114
1741653855.0178344,5339,1.0201621055603027
1741653855.776282,5349,1.030447244644165
1741653857.3767807,5369,0.9769908785820007
1741653858.9653115,5389,0.9639268517494202
1741653860.5674143,5409,0.981855034828186
1741653863.6389365,5449,0.992041826248169
1741653865.1554544,5469,0.9781823754310608
1741653868.150512,5509,0.9954872131347656
1741653869.6323164,5529,0.9927166104316711
1741653872.6067722,5569,1.0006890296936035
1741653877.0365458,5629,0.9319068789482117
1741653880.0679915,5649,0.9741997718811035
1741653883.0799913,5689,0.9517912864685059
1741653895.1077359,5849,0.9430367946624756
1741653899.5656183,5909,0.9228804111480713
1741653903.9816537,5949,0.9734498262405396
1741653905.5167933,5969,0.9410682320594788
1741653918.4541483,6139,0.9314135909080505
1741653919.2058089,6149,0.90663081407547
1741653925.2194018,6229,0.9049196839332581
1741653925.9775038,6239,0.9411373734474182
1741653931.3770678,6289,0.9801086187362671
1741653932.1507318,6299,0.925563395023346
1741653938.1656992,6379,0.9514884948730469
1741653942.6804574,6439,0.8996456265449524
1741653943.4184065,6449,0.9315457940101624
1741653947.1705556,6499,0.9520071744918823
1741653955.6483397,6589,0.9095446467399597
1741653957.1374574,6609,0.9303931593894958
1741653962.3694496,6679,0.8824931979179382
1741653968.3346093,6759,0.9171020984649658
1741653969.0789332,6769,0.9366965293884277
1741653975.0896404,6849,0.8931939601898193
1741653982.7053921,6929,0.8885597586631775
1741653984.2485707,6949,0.8941650986671448
1741653996.1905339,7109,0.9193852543830872
1741654006.089387,7219,0.9258115291595459
1741654007.587614,7239,0.9231554865837097
1741654009.0849087,7259,0.8763288855552673
1741654011.4282887,7289,0.9044070243835449
1741654013.6691258,7319,0.9173595309257507
1741654014.4197671,7329,0.9593266844749451
1741654023.4828255,7449,0.9134668707847595
1741654040.5730526,7649,0.8726388216018677
1741654048.9737794,7759,0.9289672374725342
1741654049.7485468,7769,0.8833572268486023
1741654055.9118102,7829,0.8936067223548889
1741654060.5626087,7889,0.9136192798614502
1741654072.9101148,8049,0.9755561947822571
1741654073.6894903,8059,0.8144242167472839
1741654075.2541282,8079,0.8451588749885559
1741654085.8565085,8199,0.9643423557281494
1741654095.9375117,8329,0.8368920683860779
1741654102.0440388,8409,0.8452022671699524
1741654104.3049157,8439,0.8454846739768982
1741654116.7078981,8579,0.8162152171134949
1741654120.527623,8629,0.8793766498565674
1741654123.6030283,8669,0.8271079659461975
1741654127.3952155,8719,0.8324286937713623
1741654140.3298986,8869,0.8579952120780945
1741654148.742313,8979,0.8603570461273193
1741654151.786443,9019,0.8321195244789124
1741654158.6149147,9089,0.8189926147460938
1741654175.4848316,9309,0.8438392877578735
1741654176.9925528,9329,0.8132562041282654
1741654186.1821156,9429,0.8215545415878296
1741654191.6060789,9499,0.8165282011032104
1741654202.4238641,9639,0.834445595741272
1741654216.302761,9799,0.8013673424720764
1741654218.6077945,9829,0.9331971406936646
1741654227.8084133,9949,0.8007667064666748
1741654231.5879524,9999,0.8422307372093201
1741654235.3758569,10029,0.8019538521766663
1741654236.9190123,10049,0.7890621423721313
1741654245.3574865,10159,0.7455215454101562
1741654250.6944745,10229,0.7859240174293518
1741654253.7391574,10269,0.7679252624511719
1741654255.2646842,10289,0.7916899919509888
1741654263.7149048,10379,0.8278647661209106
1741654278.2228456,10569,0.7832030057907104
1741654290.3792698,10709,0.766086995601654
1741654291.1309836,10719,0.8473457098007202
1741654292.6391897,10739,0.7526835799217224
1741654295.725907,10779,0.8214203119277954
1741654302.5836072,10869,0.7858607172966003
1741654313.1953676,10989,0.7946583032608032
1741654316.2472517,11029,0.7609423398971558
1741654317.7693202,11049,0.836811900138855
1741654320.0395522,11079,0.7942118048667908
1741654321.5610292,11099,0.7910881042480469
1741654323.0856884,11119,0.7595350742340088
1741654330.7424693,11219,0.7785928249359131
1741654333.774244,11259,0.784218966960907
1741654340.6366575,11329,0.7427173256874084
1741654342.1442761,11349,0.8377892971038818
1741654346.042697,11399,0.7978655695915222
1741654351.3831513,11469,0.7658490538597107
1741654355.2282693,11519,0.7698264718055725
1741654355.9999325,11529,0.7532334923744202
1741654366.8315883,11649,0.7776857018470764
1741654374.52385,11749,0.8412003517150879
1741654376.0589795,11769,0.7572391629219055
1741654376.8182902,11779,0.7444091439247131
1741654382.2259994,11849,0.8206368684768677
1741654387.6660352,11899,0.7513564229011536
1741654390.7521884,11939,0.7203526496887207
1741654391.509062,11949,0.7407606840133667
1741654400.7472708,12069,0.7579424977302551
1741654406.8656075,12149,0.7820870876312256
1741654409.931601,12189,0.7494208812713623
1741654415.2942936,12239,0.7585877776145935
1741654416.8553352,12259,0.763446033000946
1741654431.397283,12449,0.7564048767089844
1741654432.9711277,12469,0.7620712518692017
1741654436.7489374,12519,0.7379610538482666
1741654439.0813522,12529,0.7445629835128784
1741654440.6275008,12549,0.7340638637542725
1741654442.9093287,12579,0.7117122411727905
1741654445.9709995,12619,0.7596362233161926
1741654450.5836756,12679,0.7390927672386169
1741654453.7309866,12719,0.7345541715621948
1741654457.550483,12769,0.7132993340492249
1741654462.133274,12829,0.7250891327857971
1741654465.9677205,12859,0.7369294762611389
1741654469.848882,12909,0.7318477034568787
1741654475.9251895,12989,0.7554602026939392
1741654479.0059452,13029,0.7208492159843445
1741654482.105319,13069,0.7342625260353088
1741654490.655286,13159,0.7240787148475647
1741654496.036274,13229,0.7951789498329163
1741654498.3282459,13259,0.7342886924743652
1741654499.0862107,13269,0.7509480118751526
1741654505.9423606,13359,0.7633233666419983
1741654515.2506957,13459,0.8165202736854553
1741654526.8248432,13609,0.7368908524513245
1741654529.8793297,13649,0.741518497467041
1741654538.3586614,13759,0.700319766998291
1741654539.126793,13769,0.7291778922080994
1741654543.8613067,13809,0.6974674463272095
1741654553.8662584,13939,0.7194520235061646
1741654573.9454331,14179,0.7266812324523926
1741654588.4052548,14369,0.7185418009757996
1741654589.9096892,14389,0.7045836448669434
1741654592.1003656,14399,0.7579717040061951
1741654599.739905,14499,0.7120700478553772
1741654605.8443913,14579,0.7045292854309082
1741654606.6062825,14589,0.6853888630867004
1741654608.8948267,14619,0.7189720869064331
1741654620.2609904,14749,0.7165595293045044
1741654621.7709537,14769,0.6992564797401428
1741654630.104778,14879,0.7240352034568787
1741654632.3908055,14909,0.7655476927757263
1741654635.424055,14949,0.7034594416618347
1741654638.4542503,14989,0.7062720060348511
1741654642.8813448,15029,0.7185213565826416
1741654648.214082,15099,0.6546454429626465
1741654648.978888,15109,0.726966142654419
1741654651.2632425,15139,0.7733924388885498
1741654653.5506394,15169,0.7347433567047119
1741654662.6967869,15289,0.738754153251648
1741654668.7706747,15349,0.6894198656082153
